,feature,amplitude,percent_beyond_1_std,maximum,max_slope,median,median_absolute_deviation,percent_close_to_median,minimum,skew,std,period_fast,weighted_average,object_id,target,tflux_u,tflux_g,tflux_r,tflux_i,tflux_z,ra,decl,ddf_bool,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,true_target,true_submodel,true_z,true_distmod,true_lensdmu,true_vpec,true_rv,true_av,true_peakmjd,libid_cadence,tflux_u-g,tflux_g-r,tflux_r-i,tflux_i-z
906,0,47042.882812,0.7096774193548387,57054.195312,526147.0759086041,-110.434124,7557.354248,0.5483870967741935,-37031.570312,0.9161402136456464,20541.67176737781,293.8449074074058,-42.25764382692089,76475797.0,53.0,61.2,105.7,418.5,6856.9,24287.1,170.6836,-40.2282,0,0.0,0.0,0.0,-9.0,0.12,53,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,927,-44.5,-312.8,-6438.4,-17430.199999999997
907,0,743.129105,0.1946308724832214,294.276276,8944.513484600082,37.715904,61.152268,0.7181208053691275,-1191.981934,-2.1394104970812657,288.5834976801992,30.92308825195421,27.062184109423026,76536433.0,16.0,134.0,2638.0,4496.0,4381.7,3408.7,124.1016,-27.4476,0,0.0,0.0,0.0,-9.0,0.208,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,38491,-2504.0,-1858.0,114.30000000000018,973.0
908,0,502.0896605,0.0952380952380952,874.420959,2073.8567858306888,-54.271034,10.392891000000006,0.9591836734693876,-129.758362,6.625685311293863,105.83564667181813,113.82796930838788,-52.76802097288168,77254179.0,65.0,71.7,311.3,760.7,3160.9,5770.4,85.4297,-36.9819,0,0.0,0.0,0.0,-9.0,0.042,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,46905,-239.60000000000002,-449.40000000000003,-2400.2,-2609.4999999999995
909,0,92.37267,0.4821428571428571,19.842386,2347.179203892869,-53.086277,8.687174000000006,0.7678571428571429,-164.902954,-0.5518227283951919,21.98231634939598,48.91947761194012,-54.74146762082558,77272356.0,65.0,54.5,135.0,326.5,1381.0,2958.9,281.25,-41.2125,0,0.0,0.0,0.0,-9.0,0.07,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,8732,-80.5,-191.5,-1054.5,-1577.9
910,0,1189.508728,0.3417721518987341,1200.59729,27186.27506586852,-101.254795,351.89713700000004,0.3037974683544304,-1178.420166,0.112154940539151,471.9793692573463,49.90025617566342,-81.74703532147473,77359158.0,92.0,1149.1,7352.9,7163.4,6347.7,5881.0,105.293,-30.6916,0,0.0,0.0,0.0,-9.0,0.12,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,3874,-6203.799999999999,189.5,815.6999999999998,466.6999999999998
911,0,3871.821167,0.53125,3766.906982,80345.59435732794,-897.521973,1379.6216275000002,0.265625,-3976.735352,0.1752104013441614,1568.0076264480815,18.107720319255176,-699.7696448195766,77503441.0,92.0,2210.7,13557.2,16253.3,15422.7,14683.0,142.0313,1.9401,0,0.0,0.0,0.0,-9.0,0.076,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,30079,-11346.5,-2696.0999999999985,830.5999999999985,739.7000000000007
912,0,1216.4854965,0.4820143884892086,124.093063,8703.913018414,-867.928223,455.2484129999999,0.2446043165467626,-2308.87793,-0.2825131777768598,639.5775139155947,1353.705125000006,-701.9089288359162,77617268.0,88.0,4893.7,4869.0,5879.7,6793.8,10957.6,83.1445,-30.6916,0,0.325,0.542,0.117,42.473,0.019,88,1,0.326,41.161,0.0,0.0,0.0,0.0,59570.0,20938,24.699999999999818,-1010.6999999999998,-914.1000000000004,-4163.8
913,0,5798.7845455,0.5774647887323944,7647.271484,52306.87584232404,123.644337,1500.008789,0.380281690140845,-3950.297607,0.6603612403163303,2426.708048417124,19.909300157226934,-131.3031137014614,77704291.0,92.0,2000.3,13845.2,14656.9,13986.2,14332.8,114.082,-19.4712,0,0.0,0.0,0.0,-9.0,1.135,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,41160,-11844.900000000001,-811.6999999999989,670.6999999999989,-346.59999999999854
914,0,78.023888,0.4224137931034483,122.85936,605.0628595713107,46.2052975,23.9381115,0.3017241379310345,-33.188416,0.0493699260786517,30.104754180928573,1138.448625000001,49.90572294333803,77864390.0,88.0,130.5,150.0,185.1,180.7,196.2,214.375,-49.7024,0,1.014,1.01,0.026,44.128,0.199,88,1,1.015,44.139,0.0,0.0,0.0,0.0,59570.0,34348,-19.5,-35.099999999999994,4.400000000000006,-15.5
915,0,135.7232285,0.4755244755244755,126.096909,2444.9291596035523,-33.508064,17.346505999999998,0.6783216783216783,-145.349548,0.4524658387232467,37.753915047619934,228.9592250922514,-33.98147103879243,78047778.0,88.0,130.3,124.4,149.3,169.0,267.2,37.4414,-13.862,0,0.29,0.323,0.041,41.138,0.017,88,1,0.289,40.867,0.0,0.0,0.0,0.0,59570.0,9481,5.900000000000006,-24.900000000000006,-19.69999999999999,-98.19999999999999
916,0,6891.423828000001,0.384,5961.227539,94806.19191172406,407.98587,1950.019439,0.4,-7821.620117,-0.0112841768862344,2801.966903815634,17.52229094188892,274.1046065697882,78291971.0,16.0,4882.2,58265.7,71196.6,56252.4,37950.4,114.9609,-0.7461,0,0.0,0.0,0.0,-9.0,0.048,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,14181,-53383.5,-12930.900000000009,14944.200000000004,18302.0
917,0,174.57730500000002,0.4393939393939394,312.939362,942.3106425113932,40.1049575,24.384451500000004,0.7803030303030303,-36.215248,2.8929772277644017,37.251883716720656,1009.9692045454584,34.059284743369936,78846696.0,88.0,357.6,384.0,475.9,531.4,536.0,15.9961,-8.6873,0,1.459,1.518,0.226,45.221,0.033,88,1,1.457,45.113,0.0,0.0,0.0,0.0,59570.0,7257,-26.399999999999977,-91.89999999999998,-55.5,-4.600000000000023
918,0,4937.362915,0.5596330275229358,6750.228516,126732.19866591296,73.932312,1631.2179569999998,0.2935779816513761,-3124.497314,0.57231935179088,2279.6055873503674,202.31572327043895,8.44138940138701,79374000.0,92.0,1637.0,10294.6,10997.3,10460.6,9904.7,288.8086,-23.9695,0,0.0,0.0,0.0,-9.0,0.12,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,15140,-8657.6,-702.6999999999989,536.6999999999989,555.8999999999996
919,0,161.449997,0.2522522522522522,182.585388,1463.6101755452123,64.87014,59.844111000000005,0.2252252252252252,-140.314606,-0.5034310769479452,78.91287336494837,21.68853323522201,73.31187576347229,79754147.0,16.0,43.1,658.9,954.6,836.2,600.6,187.7344,-11.8722,0,0.0,0.0,0.0,-9.0,0.045,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,38670,-615.8,-295.70000000000005,118.39999999999998,235.60000000000002
920,0,523.904892,0.3935483870967742,812.216614,1521.5183910165022,14.668217,122.595989,0.4258064516129032,-235.59317,0.7926493250167818,200.55895899800197,45.051495002890704,10.5993795551196,79837252.0,92.0,141.1,932.3,1219.8,1287.8,1334.9,112.5,-36.6092,0,0.0,0.0,0.0,-9.0,0.379,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,13083,-791.1999999999999,-287.5,-68.0,-47.100000000000136
921,0,1954.8840025,0.3115942028985507,708.594177,8676.899814800787,187.201828,133.9789125,0.8695652173913043,-3201.173828,-3.221351892181377,690.2626492557415,29.639555483099517,223.32465805639788,80057609.0,16.0,1671.0,12312.2,10097.5,6346.7,3862.1,129.1992,-37.1689,0,0.0,0.0,0.0,-9.0,0.545,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,34775,-10641.2,2214.7000000000007,3750.8,2484.6
922,0,138.8104965,0.4369747899159664,252.556229,127.4257460016512,57.565166,32.03027899999999,0.4453781512605042,-25.064764,1.2273534705131373,53.90755450008948,861.1491776315821,56.864637882014414,81018462.0,88.0,158.9,190.3,194.3,249.3,277.4,193.2025,-44.598,0,0.491,0.465,0.262,42.074,0.087,88,1,0.493,42.222,0.0,0.0,0.0,0.0,59570.0,17690,-31.400000000000006,-4.0,-55.0,-28.099999999999966
923,0,4749.080078,0.3709677419354839,5991.561035,4662.360178679252,-923.543488,1216.891388,0.3870967741935484,-3506.599121,0.7901579017929568,1816.667367805964,68.79265153436471,-790.0639443938433,81182137.0,92.0,1469.9,9700.0,11521.0,11740.9,11644.5,62.8261,-51.4495,0,0.0,0.0,0.0,-9.0,0.015,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,49886,-8230.1,-1821.0,-219.89999999999964,96.39999999999964
924,0,3592.977295,0.408,4121.713867,54305.36304297858,1659.286743,1340.314819,0.28,-3064.240723,-0.4112785875857525,1652.7151366306996,43.19284354777313,927.9896568855024,82065393.0,16.0,673.1,8667.1,11111.3,9038.2,6231.5,225.0,-41.6104,0,0.0,0.0,0.0,-9.0,0.092,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,32798,-7994.0,-2444.199999999999,2073.0999999999985,2806.7000000000007
925,0,97.7202335,0.456,185.876083,667.0873651360685,75.187233,54.23122399999998,0.312,-9.564384,0.0890122154228137,56.14673242175619,1134.6387500000037,77.73287216219809,82196474.0,88.0,119.8,160.9,167.5,189.9,232.2,343.3008,-39.4509,0,0.689,0.701,0.021,43.151,0.012,88,1,0.688,43.102,0.0,0.0,0.0,0.0,59570.0,34484,-41.10000000000001,-6.599999999999994,-22.400000000000006,-42.29999999999998
926,0,1284.848602,0.0935251798561151,342.88446,1838.3659314827105,67.647659,52.70961,0.9136690647482014,-2226.812744,-4.453047605012616,326.37940935792096,16.31346516589881,21.68191407897086,82246622.0,16.0,2668.5,31535.8,38405.0,30338.6,20563.8,188.0859,-39.6444,0,0.0,0.0,0.0,-9.0,0.088,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,35229,-28867.3,-6869.200000000001,8066.4000000000015,9774.8
927,0,485.3859715,0.3846153846153846,604.926453,612.335198049445,33.944099,184.488349,0.2478632478632478,-365.84549,0.3665931454728596,255.86314630397945,498.1357612267253,11.154118649670822,82324933.0,88.0,2066.7,2551.9,2796.2,2787.7,3426.5,0.7297,-55.6821,0,0.868,0.851,0.016,43.668,0.011,88,1,0.867,43.717,0.0,0.0,0.0,0.0,59570.0,32524,-485.2000000000003,-244.29999999999973,8.5,-638.8000000000002
928,0,240.812088,0.2296296296296296,181.032471,3440.5603229536814,-2.07351,64.0491,0.4148148148148148,-300.591705,-0.5424879888918962,97.47001858031794,15.9551752299116,-18.532989141491296,82391419.0,16.0,193.9,2432.7,3082.0,2487.2,1700.1,321.8555,-20.7424,0,0.0,0.0,0.0,-9.0,0.044,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,5697,-2238.7999999999997,-649.3000000000002,594.8000000000002,787.0999999999999
929,0,132.827759,0.5954198473282443,17.336472,3157.5421759208207,-87.650291,42.549126000000015,0.2748091603053435,-248.319046,-0.3511056373652773,58.23600498827635,29.37273511182968,-62.6369008316032,82695182.0,6.0,228.4,936.5,1999.8,2936.2,3922.0,138.6914,-34.5906,0,0.0,0.0,0.0,-9.0,0.243,6,2,0.0,0.0,0.0,0.0,0.0,0.0,59114.891,13952,-708.1,-1063.3,-936.3999999999999,-985.8000000000002
930,0,94.9860765,0.2148148148148148,82.157494,3936.937035309461,5.160788,30.361311,0.3555555555555555,-107.814659,-0.4322966827195508,43.89077342961351,32.29168859124614,-5.318170479408882,82943308.0,16.0,98.0,1325.0,1757.2,1458.6,1013.9,73.4766,-9.4428,0,0.0,0.0,0.0,-9.0,0.061,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,31086,-1227.0,-432.20000000000005,298.60000000000014,444.69999999999993
931,0,1060.5808715,0.2136752136752136,550.959106,9210.84961118541,68.11512,134.70261399999998,0.6239316239316239,-1570.202637,-1.78096060299403,436.9737070937914,26.46157269177781,60.342869258787445,83081946.0,16.0,829.9,10554.6,13368.5,10798.5,7447.8,297.7734,-12.4828,0,0.0,0.0,0.0,-9.0,0.143,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,5715,-9724.7,-2813.8999999999996,2570.0,3350.7
932,0,207.0356675,0.2121212121212121,221.057068,3581.3949048284385,5.694317,62.59495,0.3712121212121212,-193.014267,0.0829519029498791,97.31322153639972,35.35424620179215,13.41992150099495,83195879.0,16.0,191.9,2404.8,3044.9,2457.8,1677.6,151.875,-5.2295,0,0.0,0.0,0.0,-9.0,0.037,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,32463,-2212.9,-640.0999999999999,587.0999999999999,780.2000000000003
933,0,230.0346225,0.2666666666666666,221.748215,1762.022650629595,-4.729248,86.14752200000001,0.325,-238.32103,0.1097140523974058,109.77301593080718,24.29505165478165,-30.072373569578463,83382207.0,16.0,253.3,5263.8,9385.8,9359.6,7310.4,187.5586,-32.4429,0,0.0,0.0,0.0,-9.0,0.08,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,42627,-5010.5,-4121.999999999999,26.19999999999891,2049.2000000000007
934,0,106.7045185,0.4222222222222222,181.705109,6420.176479308466,64.627907,38.016691,0.2888888888888888,-31.703928,0.1272618830316108,44.93743397743924,466.73856107660646,68.59915502698995,83557064.0,88.0,68.3,89.5,90.8,110.4,121.5,9.8438,-18.6818,0,0.648,0.629,0.073,42.864,0.016,88,1,0.647,42.938,0.0,0.0,0.0,0.0,59570.0,2676,-21.200000000000003,-1.2999999999999972,-19.60000000000001,-11.099999999999994
935,0,131.602188,0.3949579831932773,44.734802,869.4795576529048,-93.118469,46.22474700000001,0.2941176470588235,-218.469574,0.2659692114839452,56.29857410747044,699.4763931888544,-87.81260124571554,83618253.0,88.0,1917.1,2261.3,2473.4,2943.3,2963.3,282.3047,-37.3564,0,1.597,1.648,0.113,45.441,0.088,88,1,1.597,45.357,0.0,0.0,0.0,0.0,59570.0,3524,-344.2000000000003,-212.0999999999999,-469.9000000000001,-20.0
936,0,1175.129913,0.2040816326530612,888.101379,60221.83767854423,172.165817,215.194779,0.5510204081632653,-1462.158447,-1.2988946882515986,452.1438249086038,23.575114530210023,143.60617268104988,83630554.0,16.0,847.4,10686.3,13528.2,10910.9,7454.2,127.9688,-13.4014,0,0.0,0.0,0.0,-9.0,0.057,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,5534,-9838.9,-2841.9000000000015,2617.300000000001,3456.7
937,0,90.765205,0.5273972602739726,-232.130814,252.18241543061535,-338.719025,38.51535000000001,0.2054794520547945,-413.661224,0.381053785625326,44.67156580060354,14.770014754904636,-370.6003438561471,83888930.0,65.0,369.6,1075.6,2371.0,7612.3,12824.3,59.4141,-15.2494,0,0.0,0.0,0.0,-9.0,0.042,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,20242,-705.9999999999999,-1295.4,-5241.3,-5211.999999999999
938,0,5556.4028935,0.4402985074626865,10275.735352,341513.0446435187,2791.2503665000004,2883.4677660000007,0.1044776119402985,-837.070435,0.4050781498531979,3371.231686892113,14.69055515868971,1264.6875306565871,84448602.0,92.0,3100.7,19896.4,27386.3,29786.3,29387.2,340.3125,-3.4338,0,0.0,0.0,0.0,-9.0,0.042,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,40077,-16795.7,-7489.899999999998,-2400.0,399.09999999999854
939,0,100.1071405,0.4477611940298507,31.066027,982.9988812905572,-91.0119665,38.409588,0.291044776119403,-169.148254,0.301031403329635,49.85173273973269,1261.6429398148182,-83.9264029137246,84586525.0,88.0,888.5,1199.9,1331.6,1475.8,1797.4,104.4952,-51.2558,0,2.193,2.085,0.071,46.068,0.068,88,1,2.195,46.203,0.0,0.0,0.0,0.0,59570.0,16400,-311.4000000000001,-131.69999999999982,-144.20000000000005,-321.60000000000014
940,0,106.3709345,0.4507042253521127,-9.68582,1032.5751591640137,-108.5275385,20.93910550000001,0.5070422535211268,-222.427689,-0.0325051999366067,32.72235666071241,581.0844295302039,-91.82146543989752,85011188.0,88.0,145.6,139.1,161.2,235.4,232.3,43.2422,-22.8314,0,0.129,0.16,0.157,39.416,0.025,88,1,0.128,38.893,0.0,0.0,0.0,0.0,59570.0,28504,6.5,-22.099999999999994,-74.20000000000002,3.0999999999999943
941,0,3887.98291,0.4916666666666666,4324.524414,11897.681676555469,-454.3753815,1341.719223,0.3,-3451.441406,0.3716270966622188,1729.2629226471731,18.231191506490905,-283.71827294845264,85466349.0,92.0,1386.1,8799.3,10127.6,10111.9,9930.4,161.0156,-32.2662,0,0.0,0.0,0.0,-9.0,0.057,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,47403,-7413.199999999999,-1328.300000000001,15.700000000000728,181.5
942,0,86.66172800000001,0.2975206611570248,87.876198,432.5792293044205,5.62721,29.584941,0.3057851239669421,-85.447258,0.0973723354061215,41.481290079922886,16.549672634460396,15.070575737064363,85680335.0,16.0,95.2,1293.9,1721.9,1432.6,999.0,213.2227,-19.788,0,0.0,0.0,0.0,-9.0,0.078,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,86,-1198.7,-428.0,289.3000000000002,433.5999999999999
943,0,3171.6402895,0.3235294117647059,5443.537598,86017.21410725602,64.3436755,517.4970565,0.5882352941176471,-899.742981,1.4939702130388488,1141.6375642759274,19.81332508551051,67.04580278809314,85870170.0,92.0,620.2,4016.9,4769.2,4811.1,4557.7,149.4141,-16.4904,0,0.0,0.0,0.0,-9.0,0.04,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,10799,-3396.7,-752.2999999999997,-41.900000000000546,253.40000000000055
944,0,110.011593,0.3708609271523179,3.697777,211.3779518081741,-112.520744,30.779388,0.3509933774834437,-216.325409,0.339918517174121,42.937062386543545,1067.644901960782,-106.46038452685384,85910554.0,88.0,394.0,473.3,489.8,482.0,603.4,68.58,-43.0086,0,0.812,0.842,0.033,43.638,0.017,88,1,0.812,43.543,0.0,0.0,0.0,0.0,59570.0,23200,-79.30000000000001,-16.5,7.800000000000011,-121.39999999999998
945,0,1601.7532045,0.2095238095238095,809.075989,167217.91500515238,246.916504,189.295502,0.7238095238095238,-2394.43042,-2.706642943866595,459.5259429998918,17.85373900863738,275.0329880617645,86658359.0,16.0,801.4,9401.1,11532.6,9232.5,6338.6,280.5469,-29.8279,0,0.0,0.0,0.0,-9.0,0.14,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,16867,-8599.7,-2131.5,2300.1000000000004,2893.8999999999996
946,0,121.278717,0.5555555555555556,80.553711,1916.00114483672,-48.04496,7.875645000000006,0.837037037037037,-162.003723,0.5853311380356163,26.005417099167644,17.012894065832178,-51.66201475690947,86705407.0,65.0,49.2,119.6,286.9,1205.2,2575.7,334.5117,-13.862,0,0.0,0.0,0.0,-9.0,0.032,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,14189,-70.39999999999999,-167.29999999999998,-918.3000000000001,-1370.4999999999998
947,0,198.4239575,0.3046875,8.390457,6032.437916656912,-259.193512,44.5536195,0.46875,-388.457458,0.943688837168812,90.1133574812816,1363.5428750000026,-234.99138960309557,86706061.0,88.0,860.2,1007.0,1004.9,1191.7,1227.1,124.3151,-49.1179,0,1.693,1.704,0.08,45.53,0.631,88,1,1.694,45.514,0.0,0.0,0.0,0.0,59570.0,41875,-146.79999999999995,2.1000000000000227,-186.80000000000007,-35.399999999999864
948,0,8952.3176265,0.4264705882352941,13016.670898,45485.9571532852,-440.1267545,2162.3901365,0.3529411764705882,-4887.964355,1.0073724945895697,3718.063594697818,95.48592241530623,-384.52647505491626,86803704.0,92.0,2341.3,14979.0,20691.2,22461.6,23015.5,64.3359,-19.313,0,0.0,0.0,0.0,-9.0,0.032,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,9303,-12637.7,-5712.200000000001,-1770.3999999999978,-553.9000000000015
949,0,6464.151123,0.5401459854014599,5736.793945,25358.288873624984,184.108261,1574.1922450000002,0.4598540145985401,-7191.508301,-0.4587061497677419,2715.4073341011326,17.153282059331325,95.78795063777892,86809657.0,16.0,4929.7,58308.3,65516.2,49969.7,35080.7,144.2093,-49.897,0,0.0,0.0,0.0,-9.0,0.848,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,47856,-53378.600000000006,-7207.899999999994,15546.5,14889.0
950,0,279.389175,0.2165605095541401,303.619537,10797.053664467016,21.050404,52.110538000000005,0.5605095541401274,-255.158813,-0.1004602423185669,85.00646680659042,30.19550748752096,33.5948914677358,86813047.0,16.0,554.1,7007.8,8955.9,7283.6,5027.7,118.3008,-15.0948,0,0.0,0.0,0.0,-9.0,0.1,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,9796,-6453.7,-1948.0999999999995,1672.2999999999993,2255.9000000000005
951,0,11385.459839,0.3900709219858156,20379.3125,223786.2371973902,644.160767,1435.674012,0.6595744680851063,-2391.607178,1.9267368908272224,3697.2473660083,22.647080598193615,382.7457828432692,86821844.0,92.0,2226.8,13607.7,15732.9,15313.7,14467.1,348.75,-30.5182,0,0.0,0.0,0.0,-9.0,0.015,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,43506,-11380.900000000001,-2125.199999999999,419.1999999999989,846.6000000000004
952,0,12757.9683835,0.5045871559633027,23114.595703,308067.29405001184,1319.229126,2023.975586,0.5596330275229358,-2401.341064,1.4586209276229485,4966.592176700783,21.10651766105411,538.1937747084744,87130603.0,92.0,2147.7,13198.3,18792.6,20557.8,20158.8,281.7811,-46.3751,0,0.0,0.0,0.0,-9.0,0.055,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,48751,-11050.599999999999,-5594.299999999999,-1765.2000000000007,399.0
953,0,2294.011017,0.12,702.831604,15484.860767076092,241.294739,181.379974,0.848,-3885.19043,-2.8350938365357816,722.7146930400711,24.52368824032802,144.21073954000167,87206189.0,16.0,735.9,11251.3,16490.1,14593.2,10549.7,140.0977,1.4922,0,0.0,0.0,0.0,-9.0,0.027,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,34354,-10515.4,-5238.799999999999,1896.8999999999978,4043.5
954,0,58.4776615,0.3114754098360656,10.666505,14018.56684777993,-53.8313865,10.254081499999998,0.5491803278688525,-106.288818,0.6336593238456389,21.43884082715089,16.167404702529456,-55.98965987561878,87417556.0,65.0,72.7,314.7,759.6,3138.9,5747.4,225.8789,-24.953,0,0.0,0.0,0.0,-9.0,0.131,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,30177,-242.0,-444.90000000000003,-2379.3,-2608.4999999999995
955,0,907.0766295,0.1111111111111111,-261.808655,63767.12413969071,-1812.53833,163.847168,0.5555555555555556,-2075.961914,1.551878290754788,516.4228990525506,29.420191689180346,-1466.156019847912,87997772.0,6.0,758.7,2672.5,4072.3,4557.0,4747.7,236.6599,-43.6057,0,0.0,0.0,0.0,-9.0,0.193,6,1,0.0,0.0,0.0,0.0,0.0,0.0,59514.566,22400,-1913.8,-1399.8000000000002,-484.6999999999998,-190.69999999999982
956,0,1237.4724729999998,0.4021739130434782,1165.967285,7707.778117285516,282.520859,264.7339235,0.4673913043478261,-1308.977661,-0.8473303633281521,530.0461781026942,105.88247630570648,250.04990420055364,88063507.0,16.0,605.1,8281.2,10476.2,8547.2,6070.8,203.9143,-57.5899,0,0.0,0.0,0.0,-9.0,0.541,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,20596,-7676.1,-2195.0,1929.0,2476.4000000000005
957,0,636.6144409999999,0.2013888888888889,691.06073,4792.245454209856,52.512371,205.9079745,0.3194444444444444,-582.168152,-0.0011421547015646,256.89695924357653,283.2774713839762,16.004590004525323,88194361.0,92.0,427.8,2779.4,2842.6,2672.6,2552.4,75.2344,-36.9819,0,0.0,0.0,0.0,-9.0,0.012,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,7858,-2351.6,-63.19999999999982,170.0,120.19999999999982
958,0,145.2498655,0.3984375,275.915771,862.8721350441863,121.9849165,58.211899,0.2734375,-14.58396,-0.1429733609313886,73.28549673123811,497.6043668122268,113.03695345932208,88444541.0,88.0,895.7,1090.3,1195.1,1177.8,1417.2,0.8789,-18.21,0,0.889,0.868,0.23,43.721,0.019,88,1,0.886,43.779,0.0,0.0,0.0,0.0,59570.0,15977,-194.5999999999999,-104.79999999999995,17.299999999999955,-239.4000000000001
959,0,136.89011399999998,0.4655172413793103,77.845734,655.9401870872973,-113.197716,24.532009,0.5517241379310345,-195.934494,1.1900647303171603,55.69491700587227,1322.426875000001,-105.01616577584664,88867245.0,88.0,201.9,173.8,188.0,198.3,303.6,189.4922,-29.4845,0,0.301,0.286,0.012,40.836,0.073,88,1,0.302,40.974,0.0,0.0,0.0,0.0,59570.0,39560,28.099999999999994,-14.199999999999989,-10.300000000000011,-105.30000000000001
960,0,4546.6661375,0.4722222222222222,5897.52832,89031.43163326496,129.453968,2305.8455695,0.2222222222222222,-3195.803955,0.2527390114429427,2424.605418947947,99.9215529886325,-135.71911035864403,88924392.0,92.0,3117.6,18506.4,23931.2,25027.3,24620.0,129.5508,-17.8961,0,0.0,0.0,0.0,-9.0,0.057,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,17688,-15388.800000000001,-5424.799999999999,-1096.0999999999985,407.2999999999993
961,0,3027.2900695000003,0.25,336.154846,191565.8317872102,-54.5590685,212.108093,0.7685185185185185,-5718.425293,-2.25484185470727,1255.5243104241845,103.46922719888629,-102.54130124498406,88949087.0,16.0,932.3,11886.7,14903.6,11993.9,8297.2,263.6719,0.1492,0,0.0,0.0,0.0,-9.0,0.236,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,19442,-10954.400000000001,-3016.8999999999996,2909.7000000000007,3696.699999999999
962,0,424.0717315,0.1171875,265.179291,1876.9144026584129,141.838562,85.551731,0.4921875,-582.964172,-1.9196454093455444,152.2443359587869,16.648657835382316,140.6715899506401,89159753.0,16.0,100.9,1532.9,2199.7,1916.4,1378.2,195.6445,-39.4509,0,0.0,0.0,0.0,-9.0,0.099,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,2650,-1432.0,-666.7999999999997,283.2999999999997,538.2
963,0,255.800476,0.4029850746268656,107.105774,1582.948040846412,-347.998718,37.0470425,0.7089552238805971,-404.495178,3.240904753277954,60.70071416072155,16.75520326712457,-367.5023342114921,89274370.0,65.0,366.3,1068.3,2363.0,7599.5,12805.3,359.2969,-4.9299,0,0.0,0.0,0.0,-9.0,0.027,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,17382,-702.0,-1294.7,-5236.5,-5205.799999999999
964,0,505.5420835,0.2765957446808511,776.229431,6938.953723564188,8.435323,125.110423,0.4468085106382978,-234.854736,0.9857073166152543,207.3545762722821,21.707954228300338,54.33396491565193,89299828.0,92.0,194.9,1086.5,1400.5,1552.4,1588.6,59.0625,-40.817,0,0.0,0.0,0.0,-9.0,0.006,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,30808,-891.6,-314.0,-151.9000000000001,-36.19999999999982
965,0,161.303745,0.4672131147540984,250.629013,168.6036009210664,27.529063,53.3547795,0.2622950819672131,-71.978477,0.4605705284032038,69.54056549566207,630.4462655601658,22.770213174685903,89468015.0,88.0,216.0,214.2,266.8,327.3,481.5,220.2539,-31.0392,0,0.259,0.275,1.16,40.734,0.07,88,1,0.26,40.597,0.0,0.0,0.0,0.0,59570.0,39587,1.8000000000000114,-52.60000000000002,-60.5,-154.2
